"id","fdc_id","seq_num","amount","measure_unit_id","portion_description","modifier","gram_weight"
"268257","2340869","3","","9999","Quantity not specified","90000","248.0"
"268258","2340870","1","","9999","1 cup","10205","248.0"
"268259","2340870","2","","9999","1 fl oz","30000","31.0"
"268260","2340870","3","","9999","Quantity not specified","90000","248.0"
"268261","2340871","1","","9999","1 cup","10205","248.0"
"268262","2340871","2","","9999","1 fl oz","30000","31.0"
"268263","2340871","3","","9999","Quantity not specified","90000","248.0"
"268265","2340872","2","","9999","1 fl oz","30000","31.0"
"268266","2340872","3","","9999","Quantity not specified","90000","248.0"
"268264","2340872","1","","9999","1 cup","10205","248.0"
"268267","2340873","1","","9999","1 cup","10205","248.0"
"268269","2340873","3","","9999","Quantity not specified","90000","248.0"
"268268","2340873","2","","9999","1 fl oz","30000","31.0"
"268272","2340874","3","","9999","Quantity not specified","90000","248.0"
"268270","2340874","1","","9999","1 cup","10205","248.0"
"268271","2340874","2","","9999","1 fl oz","30000","31.0"
"268274","2340875","2","","9999","1 fl oz","30000","31.0"
"268273","2340875","1","","9999","1 cup","10205","248.0"
"268275","2340875","3","","9999","Quantity not specified","90000","248.0"
"268277","2340876","2","","9999","1 fl oz","30000","31.0"
"268276","2340876","1","","9999","1 cup","10205","248.0"
"268278","2340876","3","","9999","Quantity not specified","90000","248.0"
"268279","2340877","1","","9999","1 cup","10205","248.0"
"268281","2340877","3","","9999","Quantity not specified","90000","248.0"
"268280","2340877","2","","9999","1 fl oz","30000","31.0"
"268283","2340878","2","","9999","1 fl oz","30000","31.0"
"268282","2340878","1","","9999","1 cup","10205","248.0"
"268284","2340878","3","","9999","Quantity not specified","90000","248.0"
"268286","2340879","2","","9999","1 fl oz","30000","31.0"
"268287","2340879","3","","9999","Quantity not specified","90000","248.0"
"268285","2340879","1","","9999","1 cup","10205","248.0"
"268289","2340880","2","","9999","1 fl oz","30000","31.0"
"268290","2340880","3","","9999","Quantity not specified","90000","248.0"
"268288","2340880","1","","9999","1 cup","10205","248.0"
"268291","2340881","2","","9999","1 cup","10205","248.0"
"268294","2340881","5","","9999","1 packet, reconstituted","64532","206.0"
"268293","2340881","4","","9999","Quantity not specified","90000","206.0"
"268292","2340881","3","","9999","1 fl oz","30000","31.0"
"268298","2340882","4","","9999","Quantity not specified","90000","211.0"
"268297","2340882","3","","9999","1 packet, reconstituted","64532","211.0"
"268296","2340882","2","","9999","1 fl oz","30000","31.0"
"268295","2340882","1","","9999","1 cup","10205","248.0"
"268299","2340883","1","","9999","1 cup","10205","248.0"
"268301","2340883","3","","9999","1 packet, reconstituted","64532","211.0"
"268302","2340883","4","","9999","Quantity not specified","90000","211.0"
"268300","2340883","2","","9999","1 fl oz","30000","31.0"
"268304","2340884","2","","9999","1 fl oz","30000","31.0"
"268306","2340884","4","","9999","Quantity not specified","90000","211.0"
"268305","2340884","3","","9999","1 packet, reconstituted","64532","211.0"
"268303","2340884","1","","9999","1 cup","10205","248.0"
"268308","2340885","2","","9999","1 fl oz","30000","31.0"
"268310","2340885","4","","9999","Quantity not specified","90000","211.0"
"268309","2340885","3","","9999","1 packet, reconstituted","64532","211.0"
"268307","2340885","1","","9999","1 cup","10205","248.0"
"268312","2340886","2","","9999","1 fl oz","30000","31.0"
"268313","2340886","3","","9999","1 packet, reconstituted","64532","211.0"
"268314","2340886","4","","9999","Quantity not specified","90000","211.0"
"268311","2340886","1","","9999","1 cup","10205","248.0"
"268318","2340887","4","","9999","Quantity not specified","90000","194.0"
"268317","2340887","3","","9999","1 fl oz","30000","31.0"
"268316","2340887","2","","9999","1 cup","10205","248.0"
"268315","2340887","1","","9999","1 packet, reconstituted","64532","194.0"
"268322","2340888","4","","9999","Quantity not specified","90000","199.0"
"268321","2340888","3","","9999","1 fl oz","30000","31.0"
"268320","2340888","2","","9999","1 cup","10205","248.0"
"268319","2340888","1","","9999","1 packet, reconstituted","64532","199.0"
"268326","2340889","4","","9999","Quantity not specified","90000","199.0"
"268323","2340889","1","","9999","1 packet, reconstituted","64532","199.0"
"268324","2340889","2","","9999","1 cup","10205","248.0"
"268325","2340889","3","","9999","1 fl oz","30000","31.0"
"268327","2340890","1","","9999","1 packet, reconstituted","64532","199.0"
"268330","2340890","4","","9999","Quantity not specified","90000","199.0"
"268328","2340890","2","","9999","1 cup","10205","248.0"
"268329","2340890","3","","9999","1 fl oz","30000","31.0"
"268333","2340891","3","","9999","1 fl oz","30000","31.0"
"268334","2340891","4","","9999","Quantity not specified","90000","199.0"
"268331","2340891","1","","9999","1 packet, reconstituted","64532","199.0"
"268332","2340891","2","","9999","1 cup","10205","248.0"
"268338","2340892","4","","9999","Quantity not specified","90000","199.0"
"268336","2340892","2","","9999","1 cup","10205","248.0"
"268337","2340892","3","","9999","1 fl oz","30000","31.0"
"268335","2340892","1","","9999","1 packet, reconstituted","64532","199.0"
"268340","2340893","2","","9999","1 cup","10205","248.0"
"268339","2340893","1","","9999","1 fl oz","30000","31.0"
"268342","2340893","4","","9999","Quantity not specified","90000","248.0"
"268341","2340893","3","","9999","1 individual school container","64294","248.0"
"268346","2340894","5","","9999","1 individual school container","64294","248.0"
"268344","2340894","2","","9999","1 fl oz","30000","31.0"
"268345","2340894","3","","9999","Quantity not specified","90000","248.0"
"268343","2340894","1","","9999","1 cup","10205","248.0"
"268349","2340895","3","","9999","1 individual school container","64294","248.0"
"268350","2340895","4","","9999","Quantity not specified","90000","248.0"
"268348","2340895","2","","9999","1 fl oz","30000","31.0"
"268347","2340895","1","","9999","1 cup","10205","248.0"
"268353","2340896","3","","9999","1 individual school container","64294","248.0"
"268354","2340896","4","","9999","Quantity not specified","90000","248.0"
"268352","2340896","2","","9999","1 fl oz","30000","31.0"
"268351","2340896","1","","9999","1 cup","10205","248.0"
"268356","2340897","2","","9999","1 cup","10205","248.0"
"268355","2340897","1","","9999","1 fl oz","30000","31.0"
"268357","2340897","3","","9999","1 individual school container","64294","248.0"
"268358","2340897","4","","9999","Quantity not specified","90000","248.0"
"268361","2340898","3","","9999","1 individual school container","64294","248.0"
"268359","2340898","1","","9999","1 cup","10205","248.0"
"268360","2340898","2","","9999","1 fl oz","30000","31.0"
"268362","2340898","4","","9999","Quantity not specified","90000","248.0"
"268363","2340899","1","","9999","1 cup","10205","248.0"
"268364","2340899","2","","9999","1 fl oz","30000","31.0"
"268365","2340899","3","","9999","Quantity not specified","90000","248.0"
"268367","2340900","2","","9999","1 fl oz","30000","32.0"
"268368","2340900","3","","9999","Quantity not specified","90000","256.0"
"268366","2340900","1","","9999","1 cup","10205","256.0"
"268371","2340901","3","","9999","Quantity not specified","90000","256.0"
"268370","2340901","2","","9999","1 fl oz","30000","32.0"
"268369","2340901","1","","9999","1 cup","10205","256.0"
"268373","2340902","2","","9999","1 milkshake (10 fl oz)","61459","280.0"
"268374","2340902","3","","9999","1 cup","10205","224.0"
"268372","2340902","1","","9999","1 fl oz","30000","28.0"
"268375","2340902","4","","9999","Quantity not specified","90000","280.0"
"268377","2340903","2","","9999","1 milkshake (10 fl oz)","61459","280.0"
"268376","2340903","1","","9999","1 fl oz","30000","28.0"
"268378","2340903","3","","9999","1 cup","10205","224.0"
"268379","2340903","4","","9999","Quantity not specified","90000","280.0"
"268381","2340904","2","","9999","1 cup","10205","224.0"
"268382","2340904","3","","9999","Quantity not specified","90000","280.0"
"268380","2340904","1","","9999","1 fl oz","30000","28.0"
"268385","2340905","3","","9999","Quantity not specified","90000","280.0"
"268383","2340905","1","","9999","1 fl oz","30000","28.0"
"268384","2340905","2","","9999","1 cup","10205","224.0"
"268386","2340906","1","","9999","1 fl oz","30000","28.0"
"268387","2340906","2","","9999","1 milkshake (10 fl oz)","61459","280.0"
"268388","2340906","3","","9999","Quantity not specified","90000","280.0"
"268393","2340907","6","","9999","1 cup","10205","224.0"
"268392","2340907","5","","9999","1 fl oz","30000","28.0"
"268391","2340907","4","","9999","1 large","60919","690.0"
"268394","2340907","7","","9999","Quantity not specified","90000","405.0"
"268390","2340907","3","","9999","1 medium","61238","526.0"
"268389","2340907","2","","9999","1 small","62015","405.0"
"268395","2340908","2","","9999","1 small","62015","405.0"
"268396","2340908","3","","9999","1 medium","61238","526.0"
"268399","2340908","6","","9999","1 cup","10205","224.0"
"268397","2340908","4","","9999","1 large","60919","690.0"
"268400","2340908","7","","9999","Quantity not specified","90000","405.0"
"268398","2340908","5","","9999","1 fl oz","30000","28.0"
"268402","2340909","2","","9999","1 cup","10205","248.0"
"268401","2340909","1","","9999","1 fl oz","30000","31.0"
"268403","2340909","3","","9999","1 bottle (12 fl oz)","60422","372.0"
"268404","2340909","4","","9999","Quantity not specified","90000","372.0"
"268405","2340910","1","","9999","1 fl oz","30000","31.0"
"268406","2340910","2","","9999","1 cup","10205","248.0"
"268408","2340910","4","","9999","Quantity not specified","90000","372.0"
"268407","2340910","3","","9999","1 bottle (12 fl oz)","60422","372.0"
"268410","2340911","2","","9999","1 cup","10205","216.0"
"268411","2340911","3","","9999","Quantity not specified","90000","324.0"
"268409","2340911","1","","9999","1 fl oz","30000","27.0"
"268414","2340912","4","","9999","Quantity not specified","90000","324.0"
"268413","2340912","2","","9999","1 cup","10205","216.0"
"268415","2340912","5","","9999","1 small","62015","540.0"
"268412","2340912","1","","9999","1 fl oz","30000","27.0"
"268417","2340912","7","","9999","1 large","60919","1080.0"
"268416","2340912","6","","9999","1 medium","61238","864.0"
"268418","2340913","1","","9999","1 fl oz","30000","27.0"
"268420","2340913","3","","9999","1 small","62015","540.0"
"268421","2340913","4","","9999","1 medium","61238","864.0"
"268419","2340913","2","","9999","1 cup","10205","216.0"
"268423","2340913","6","","9999","Quantity not specified","90000","324.0"
"268422","2340913","5","","9999","1 large","60919","1080.0"
"268429","2340914","6","","9999","Quantity not specified","90000","324.0"
"268427","2340914","4","","9999","1 medium","61238","864.0"
"268425","2340914","2","","9999","1 cup","10205","216.0"
"268428","2340914","5","","9999","1 large","60919","1080.0"
"268426","2340914","3","","9999","1 small","62015","540.0"
"268424","2340914","1","","9999","1 fl oz","30000","27.0"
"268434","2340915","5","","9999","1 large","60919","1080.0"
"268431","2340915","2","","9999","1 cup","10205","216.0"
"268433","2340915","4","","9999","1 medium","61238","864.0"
"268435","2340915","6","","9999","Quantity not specified","90000","324.0"
"268430","2340915","1","","9999","1 fl oz","30000","27.0"
"268432","2340915","3","","9999","1 small","62015","540.0"
"268436","2340916","2","","9999","1 cup","10205","248.0"
"268437","2340916","3","","9999","1 fl oz","30000","31.0"
"268438","2340916","4","","9999","Quantity not specified","90000","248.0"
"268439","2340917","1","","9999","1 fl oz","30000","30.5"
"268440","2340918","1","","9999","1 fl oz","30000","30.5"
"268441","2340919","1","","9999","1 fl oz","30000","30.5"
"268442","2340920","1","","9999","1 fl oz","30000","30.5"
"268443","2340921","1","","9999","1 fl oz","30000","30.5"
"268444","2340922","1","","9999","1 fl oz","30000","30.5"
"268445","2340923","1","","9999","1 fl oz","30000","30.5"
"268446","2340924","1","","9999","1 fl oz","30000","30.5"
"268447","2340925","1","","9999","1 fl oz","30000","30.5"
"268448","2340926","1","","9999","1 fl oz","30000","30.5"
"268449","2340927","1","","9999","1 fl oz","30000","30.5"
"268450","2340928","1","","9999","1 fl oz","30000","30.5"
"268451","2340929","1","","9999","1 fl oz","30000","30.5"
"268452","2340930","1","","9999","1 fl oz","30000","30.5"
"268453","2340931","1","","9999","1 fl oz","30000","30.5"
"268454","2340932","1","","9999","1 fl oz","30000","30.5"
"268455","2340933","1","","9999","1 fl oz","30000","30.5"
"268456","2340934","1","","9999","1 fl oz","30000","30.5"
"268457","2340935","1","","9999","1 fl oz","30000","30.5"
"268458","2340936","1","","9999","1 fl oz","30000","30.5"
"268459","2340937","1","","9999","1 fl oz","30000","30.5"
"268460","2340938","1","","9999","1 fl oz","30000","30.5"
"268461","2340939","1","","9999","1 fl oz","30000","30.5"
"268462","2340940","1","","9999","1 fl oz","30000","30.5"
"268463","2340941","1","","9999","1 fl oz","30000","30.5"
"268464","2340942","1","","9999","1 fl oz","30000","30.5"
"268465","2340943","1","","9999","1 fl oz","30000","30.5"
